,===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
39,===,39,CHECKPOINT-START,0,12.547092745612453,0.0,1572535184.22934,2001,49096.0,37703.125, ===
40,===,40,CHECKPOINT-PRE-NEW,0,12.547161363734597,0.0,1572535184.229404,2001,49096.0,37703.125, ===
41,===,41,CHECKPOINT-POST-NEW,0,12.68934025713197,0.0,1572535184.362014,2001,54588.0,43157.640625, ===
42,===,42,CHECKPOINT-STOP,0,12.689373494034884,0.0,1572535184.3620448,2001,54588.0,43157.640625, ===
43,===,43,CHECKPOINT,0,12.689396009356214,0.13278299999999998,1572535184.362066,2001,54588.0,43157.640625, ===
44,===,44,ITER,0,13.28173444365172,0.0,1572535184.914539,2101,54588.0,45042.796875, ===
45,===,45,ITER,0,13.861230567524832,0.0,1572535185.455034,2201,54772.0,46927.953125, ===
46,===,46,ITER,0,14.540199381026339,0.0,1572535186.0883071,2301,54964.0,48813.109375, ===
47,===,47,ITER,0,15.299693705179406,0.0,1572535186.796686,2401,55160.0,50698.265625, ===
48,===,48,ITER,0,15.883026010943597,0.0,1572535187.340759,2501,55352.0,52583.421875, ===
49,===,49,FAILURE-CHECK-START,0,15.883066752953617,0.0,1572535187.3407972,2501,55548.0,52583.421875, ===
50,===,50,FAILURE-CHECK-STOP,0,15.88325652494767,0.0,1572535187.340974,2501,55548.0,52583.421875, ===
51,===,51,FAILURE-CHECK,0,15.883284401059791,0.000225,1572535187.3409991,2501,55548.0,52583.421875, ===
52,===,52,ITER,0,16.700152052589978,0.0,1572535188.102891,2601,55548.0,54468.578125, ===
53,===,53,ITER,0,17.36442264989675,0.0,1572535188.722455,2701,55740.0,56353.734375, ===
54,===,54,ITER,0,18.153352004133,0.0,1572535189.4582882,2801,55932.0,58238.890625, ===
55,===,55,ITER,0,18.863539918893423,0.0,1572535190.120679,2901,56128.0,60124.046875, ===
56,===,56,ITER,0,19.68043651869389,0.0,1572535190.882597,3001,56320.0,62009.203125, ===
57,===,57,FAILURE-CHECK-START,0,19.680477260703913,0.0,1572535190.8826349,3001,56512.0,62009.203125, ===
58,===,58,FAILURE-CHECK-STOP,0,19.680625218529784,0.0,1572535190.8827732,3001,56512.0,62009.203125, ===
59,===,59,FAILURE-CHECK,0,19.680675609963238,0.00020299999999999997,1572535190.88282,3001,56512.0,62009.203125, ===
60,===,60,ITER,0,20.419804289895783,0.0,1572535191.5722039,3101,56512.0,63894.359375, ===
61,===,61,ITER,0,21.18664718606714,0.0,1572535192.287437,3201,56708.0,65779.515625, ===
62,===,62,ITER,0,21.766018939593867,0.0,1572535192.827816,3301,56900.0,67664.671875, ===
63,===,63,ITER,0,22.34456620349672,0.0,1572535193.367426,3401,57096.0,69549.828125, ===
64,===,64,ITER,0,22.92362167036669,0.0,1572535193.90751,3501,57292.0,71434.984375, ===
65,===,65,FAILURE-CHECK-START,0,22.923680639065406,0.0,1572535193.907565,3501,57484.0,71434.984375, ===
66,===,66,FAILURE-CHECK-STOP,0,22.92385540084524,0.0,1572535193.907728,3501,57484.0,71434.984375, ===
67,===,67,FAILURE-CHECK,0,22.923890782064472,0.000227,1572535193.9077609,3501,57484.0,71434.984375, ===
68,===,68,COMM-ERROR,0,23.52328401704284,0.0,1572535194.466814,3534,57484.0,72075.929688, ===
69,===,69,ITER,0,24.015649063849942,0.0,1572535194.926042,3601,57612.0,73320.140625, ===
70,===,70,ITER,0,24.569593514489917,0.0,1572535195.4427052,3701,57744.0,75205.296875, ===
71,===,71,ITER,0,25.12284213448503,0.0,1572535195.958719,3801,57936.0,77090.453125, ===
72,===,72,ITER,0,25.6930254925935,0.0,1572535196.4905279,3901,58132.0,78975.609375, ===
73,===,73,ITER,0,26.244617628233748,0.0,1572535197.004997,4001,58324.0,80860.765625, ===
74,===,74,FAILURE-CHECK-START,0,26.24466694750904,0.0,1572535197.005042,4001,58516.0,80860.765625, ===
75,===,75,FAILURE-CHECK-STOP,0,26.247967050320874,0.0,1572535197.008121,4001,58516.0,80860.765625, ===
76,===,76,FAILURE-CHECK,0,26.248013153121686,0.0031379999999999997,1572535197.008163,4001,58516.0,80860.765625, ===
77,===,77,FAILURE-DETECT,0,26.248053895131708,0.0,1572535197.0082018,4001,58516.0,80860.765625, ===
78,===,78,RESTORE-START,0,26.24888267338822,0.0,1572535197.008975,4001,58516.0,80860.765625, ===
79,===,79,RESTORE-STOP,0,26.269479903770975,0.0,1572535197.0281858,4001,60008.0,84943.507812, ===
80,===,80,RESTORE,0,26.26951957362284,0.019281,1572535197.028222,4001,60116.0,84943.507812, ===
81,===,81,CHECKPOINT-START,0,26.269548521893118,0.0,1572535197.02825,4001,60116.0,84943.507812, ===
82,===,82,CHECKPOINT-PRE-NEW,0,26.269580686637877,0.0,1572535197.02828,4001,60116.0,75406.25, ===
83,===,83,CHECKPOINT-POST-NEW,0,27.03310739762502,0.0,1572535197.7404199,4001,60116.0,80916.226562, ===
84,===,84,CHECKPOINT-STOP,0,27.033143851002407,0.0,1572535197.740454,4001,60116.0,80916.226562, ===
85,===,85,CHECKPOINT,0,27.033167438481897,0.7122390000000001,1572535197.740475,4001,60116.0,80916.226562, ===
86,===,86,ITER,0,28.261903574437905,0.0,1572535198.886516,2101,64004.0,82778.726562, ===
87,===,87,ITER,0,29.024817010958397,0.0,1572535199.598084,2201,64172.0,84641.226562, ===
88,===,88,ITER,0,29.79303870252157,0.0,1572535200.314602,2301,64172.0,86503.726562, ===
89,===,89,ITER,0,30.550528090918256,0.0,1572535201.021112,2401,64172.0,88366.226562, ===
90,===,90,ITER,0,31.31055849415057,0.0,1572535201.729991,2501,64172.0,90228.726562, ===
91,===,91,FAILURE-CHECK-START,0,31.31060459695139,0.0,1572535201.7300339,2501,64172.0,90228.726562, ===
92,===,92,FAILURE-CHECK-STOP,0,31.310924100082616,0.0,1572535201.7303321,2501,64172.0,90228.726562, ===
93,===,93,FAILURE-CHECK,0,31.31099057388844,0.000375,1572535201.730394,2501,64172.0,90228.726562, ===
94,===,94,ITER,0,32.073301457523854,0.0,1572535202.441399,2601,64172.0,92091.226562, ===
95,===,95,ITER,0,32.8432804163088,0.0,1572535203.159558,2701,64172.0,93953.726562, ===
96,===,96,ITER,0,33.61230944296532,0.0,1572535203.87683,2801,64172.0,95816.226562, ===
97,===,97,ITER,0,34.382426710152714,0.0,1572535204.595117,2901,64172.0,97678.726562, ===
98,===,98,ITER,0,35.15291494406293,0.0,1572535205.31375,3001,64172.0,99541.226562, ===
99,===,99,FAILURE-CHECK-START,0,35.15299213945035,0.0,1572535205.313822,3001,64172.0,99541.226562, ===
100,===,100,FAILURE-CHECK-STOP,0,35.153191560867825,0.0,1572535205.314007,3001,64172.0,99541.226562, ===
101,===,101,FAILURE-CHECK,0,35.153225869928896,0.000265,1572535205.31404,3001,64172.0,99541.226562, ===
102,===,102,ITER,0,35.92161910679742,0.0,1572535206.030719,3101,64172.0,101403.726562, ===
103,===,103,ITER,0,36.69083147249904,0.0,1572535206.7481608,3201,64172.0,103266.226562, ===
104,===,104,ITER,0,37.460490928152765,0.0,1572535207.466022,3301,64172.0,105128.726562, ===
105,===,105,ITER,0,38.22375603254924,0.0,1572535208.177917,3401,64172.0,106991.226562, ===
106,===,106,ITER,0,38.99402447403697,0.0,1572535208.896346,3501,64172.0,108853.72656199998, ===
107,===,107,FAILURE-CHECK-START,0,38.994083442735686,0.0,1572535208.896401,3501,64172.0,108853.72656199998, ===
108,===,108,FAILURE-CHECK-STOP,0,39.04797011178139,0.0,1572535208.946661,3501,64172.0,108853.72656199998, ===
109,===,109,FAILURE-CHECK,0,39.04800013220984,0.050318,1572535208.9466891,3501,64172.0,108853.72656199998, ===
110,===,110,ITER,0,39.882563754145906,0.0,1572535209.725084,3601,64172.0,110716.22656199998, ===
111,===,111,ITER,0,40.652877226276296,0.0,1572535210.443555,3701,64172.0,112578.72656199998, ===
112,===,112,ITER,0,41.42262138242452,0.0,1572535211.161494,3801,64172.0,114441.22656199998, ===
113,===,113,ITER,0,42.19111111352732,0.0,1572535211.878263,3901,64172.0,116303.72656199998, ===
114,===,114,ITER,0,42.95932637214155,0.0,1572535212.594776,4001,64172.0,118166.22656199998, ===
115,===,115,FAILURE-CHECK-START,0,42.95939391810554,0.0,1572535212.594839,4001,64172.0,118166.22656199998, ===
116,===,116,FAILURE-CHECK-STOP,0,42.95956546341089,0.0,1572535212.5949981,4001,64172.0,118166.22656199998, ===
117,===,117,FAILURE-CHECK,0,42.959611566211706,0.000248,1572535212.595042,4001,64172.0,118166.22656199998, ===
118,===,118,CHECKPOINT-START,0,42.95965445253805,0.0,1572535212.595082,4001,64172.0,118166.22656199998, ===
119,===,119,CHECKPOINT-PRE-NEW,0,42.95971234907861,0.0,1572535212.595136,4001,64172.0,112656.25, ===
120,===,120,CHECKPOINT-POST-NEW,0,43.19925928563926,0.0,1572535212.8185608,4001,69576.0,118166.22656199998, ===
121,===,121,CHECKPOINT-STOP,0,43.19929466685849,0.0,1572535212.818594,4001,69684.0,118166.22656199998, ===
122,===,122,CHECKPOINT,0,43.19931718217982,0.22356399999999998,1572535212.818615,4001,69684.0,118166.22656199998, ===
123,===,123,ITER,0,43.96653426154849,0.0,1572535213.534197,4101,69684.0,120028.72656199998, ===
124,===,124,ITER,0,44.737338782115465,0.0,1572535214.253125,4201,69684.0,121891.22656199998, ===
125,===,125,ITER,0,45.50777984106672,0.0,1572535214.971714,4301,69684.0,123753.72656199998, ===
126,===,126,ITER,0,46.27830345619617,0.0,1572535215.69038,4401,69684.0,125616.22656199998, ===
127,===,127,ITER,0,47.048585835739964,0.0,1572535216.408821,4501,69684.0,127478.72656199998, ===
128,===,128,FAILURE-CHECK-START,0,47.04866088681106,0.0,1572535216.408891,4501,69684.0,127478.72656199998, ===
129,===,129,FAILURE-CHECK-STOP,0,47.048809916795086,0.0,1572535216.40903,4501,69684.0,127478.72656199998, ===
130,===,130,FAILURE-CHECK,0,47.04888925649882,0.000256,1572535216.4091039,4501,69684.0,127478.72656199998, ===
131,===,131,ITER,0,47.81724175135733,0.0,1572535217.1257448,4601,69684.0,129341.22656199998, ===
132,===,132,ITER,0,48.58549024687447,0.0,1572535217.842289,4701,69684.0,131203.726562, ===
133,===,133,ITER,0,49.355399515379105,0.0,1572535218.5603821,4801,69684.0,133066.226562, ===
134,===,134,ITER,0,50.127378049129625,0.0,1572535219.280405,4901,69684.0,134928.726562, ===
135,===,135,ITER,0,50.897663645147894,0.0,1572535219.998848,5001,69684.0,136791.226562, ===
136,===,136,FAILURE-CHECK-START,0,50.89771939737214,0.0,1572535219.998901,5001,69684.0,136791.226562, ===
137,===,137,FAILURE-CHECK-STOP,0,50.897919890947776,0.0,1572535219.999088,5001,69684.0,136791.226562, ===
138,===,138,FAILURE-CHECK,0,50.89797457101387,0.000259,1572535219.999138,5001,69684.0,136791.226562, ===
139,===,139,ITER,0,51.668301981200315,0.0,1572535220.717622,5101,69684.0,138653.726562, ===
140,===,140,ITER,0,52.437081195005895,0.0,1572535221.434661,5201,69684.0,140516.226562, ===
141,===,141,ITER,0,53.20207461835386,0.0,1572535222.148169,5301,69684.0,142378.726562, ===
142,===,142,ITER,0,53.96763306905135,0.0,1572535222.8622038,5401,69684.0,144241.226562, ===
143,===,143,ITER,0,54.73759594546391,0.0,1572535223.580347,5501,69684.0,146103.726562, ===
144,===,144,FAILURE-CHECK-START,0,54.73765062553001,0.0,1572535223.580398,5501,69684.0,146103.726562, ===
145,===,145,FAILURE-CHECK-STOP,0,54.73783610889142,0.0,1572535223.58057,5501,69684.0,146103.726562, ===
146,===,146,FAILURE-CHECK,0,54.73786612931985,0.00022400000000000002,1572535223.580598,5501,69684.0,146103.726562, ===
147,===,147,ITER,0,55.508868999146145,0.0,1572535224.299711,5601,69684.0,147966.226562, ===
148,===,148,ITER,0,56.29103732403497,0.0,1572535225.0292392,5701,69684.0,149828.726562, ===
149,===,149,ITER,0,57.06135294048167,0.0,1572535225.747711,5801,69684.0,151691.226562, ===
150,===,150,ITER,0,57.83353947291495,0.0,1572535226.467928,5901,69684.0,153553.726562, ===
151,===,151,ITER,0,58.60197345179351,0.0,1572535227.184645,6001,69684.0,155416.226562, ===
152,===,152,FAILURE-CHECK-START,0,58.60203885344117,0.0,1572535227.184706,6001,69684.0,155416.226562, ===
153,===,153,FAILURE-CHECK-STOP,0,58.60220396579757,0.0,1572535227.18486,6001,69684.0,155416.226562, ===
154,===,154,FAILURE-CHECK,0,58.60225435723103,0.000239,1572535227.184906,6001,69684.0,155416.226562, ===
155,===,155,CHECKPOINT-START,0,58.602301532190005,0.0,1572535227.184951,6001,69684.0,155416.226562, ===
156,===,156,CHECKPOINT-PRE-NEW,0,58.60236157304689,0.0,1572535227.185007,6001,69684.0,149906.25, ===
157,===,157,CHECKPOINT-POST-NEW,0,58.75006636959311,0.0,1572535227.322771,6001,74628.0,155416.226562, ===
158,===,158,CHECKPOINT-STOP,0,58.75010389512866,0.0,1572535227.3228061,6001,74752.0,155416.226562, ===
159,===,159,CHECKPOINT,0,58.75013498771524,0.137917,1572535227.322834,6001,74752.0,155416.226562, ===
160,===,160,ITER,0,59.5186568835628,0.0,1572535228.039634,6101,74752.0,157278.726562, ===
161,===,161,ITER,0,60.288521121424786,0.0,1572535228.757685,6201,74752.0,159141.226562, ===
162,===,162,ITER,0,61.05816449470612,0.0,1572535229.4755301,6301,74752.0,161003.726562, ===
163,===,163,ITER,0,61.824469167481915,0.0,1572535230.190261,6401,74752.0,162866.226562, ===
164,===,164,ITER,0,62.594050355590056,0.0,1572535230.9080482,6501,74752.0,164728.726562, ===
165,===,165,FAILURE-CHECK-START,0,62.59412755097748,0.0,1572535230.90812,6501,74752.0,164728.726562, ===
166,===,166,FAILURE-CHECK-STOP,0,62.59428837470125,0.0,1572535230.908269,6501,74752.0,164728.726562, ===
167,===,167,FAILURE-CHECK,0,62.594322683762314,0.000229,1572535230.908302,6501,74752.0,164728.726562, ===
168,===,168,ITER,0,63.36362403859109,0.0,1572535231.625828,6601,74752.0,166591.226562, ===
169,===,169,ITER,0,64.13262733345181,0.0,1572535232.343076,6701,74752.0,168453.726562, ===
170,===,170,ITER,0,64.90316167016285,0.0,1572535233.061751,6801,74752.0,170316.226562, ===
171,===,171,ITER,0,65.65537604041975,0.0,1572535233.763341,6901,74752.0,172178.726562, ===
172,===,172,ITER,0,66.42561231716275,0.0,1572535234.481739,7001,74752.0,174041.226562, ===
173,===,173,FAILURE-CHECK-START,0,66.42570023413174,0.0,1572535234.481821,7001,74752.0,174041.226562, ===
174,===,174,FAILURE-CHECK-STOP,0,66.42584497548314,0.0,1572535234.481956,7001,74752.0,174041.226562, ===
175,===,175,FAILURE-CHECK,0,66.42589965554923,0.00023999999999999998,1572535234.482007,7001,74752.0,174041.226562, ===
176,===,176,COMM-ERROR,0,67.2686041743827,0.0,1572535235.267996,7067,74752.0,175289.09375, ===
177,===,177,ITER,0,67.49483169014043,0.0,1572535235.478998,7101,74752.0,175903.726562, ===
178,===,178,ITER,0,68.1576634511985,0.0,1572535236.097219,7201,74752.0,177766.226562, ===
179,===,179,ITER,0,68.87180655740559,0.0,1572535236.7633,7301,74752.0,179628.726562, ===
180,===,180,ITER,0,69.58414522143194,0.0,1572535237.4276972,7401,74752.0,181491.226562, ===
181,===,181,ITER,0,70.23772318542409,0.0,1572535238.037287,7501,74752.0,183353.726562, ===
182,===,182,FAILURE-CHECK-START,0,70.2377671439086,0.0,1572535238.037329,7501,74752.0,183353.726562, ===
183,===,183,FAILURE-CHECK-STOP,0,70.25895942206931,0.0,1572535238.0570948,7501,74752.0,183353.726562, ===
184,===,184,FAILURE-CHECK,0,70.25898944249775,0.019806999999999998,1572535238.057123,7501,74752.0,183353.726562, ===
185,===,185,FAILURE-DETECT,0,70.25904412256384,0.0,1572535238.057174,7501,74752.0,183353.726562, ===
186,===,186,RESTORE-START,0,70.25978605600952,0.0,1572535238.057866,7501,74752.0,183353.726562, ===
187,===,187,RESTORE-STOP,0,70.26951696345597,0.0,1572535238.066942,7501,80488.0,186146.023438, ===
188,===,188,RESTORE,0,70.26955663330783,0.009155,1572535238.066978,7501,80584.0,186146.023438, ===
189,===,189,CHECKPOINT-START,0,70.26958236510362,0.0,1572535238.067003,7501,80584.0,186146.023438, ===
190,===,190,CHECKPOINT-PRE-NEW,0,70.26960702474126,0.0,1572535238.067026,7501,80584.0,177843.75, ===
191,===,191,CHECKPOINT-POST-NEW,0,70.41416932572497,0.0,1572535238.201858,7501,80584.0,183414.054688, ===
192,===,192,CHECKPOINT-STOP,0,70.41420363478605,0.0,1572535238.201891,7501,80584.0,183414.054688, ===
193,===,193,CHECKPOINT,0,70.4142282944237,0.134925,1572535238.201913,7501,80584.0,183414.054688, ===
194,===,194,ITER,0,71.54506352461165,0.0,1572535239.256642,6101,83156.0,185285.929688, ===
195,===,195,ITER,0,72.25340947165579,0.0,1572535239.917315,6201,83368.0,187157.804688, ===
196,===,196,ITER,0,73.02937643375589,0.0,1572535240.641058,6301,83368.0,189029.679688, ===
197,===,197,ITER,0,73.63596063350327,0.0,1572535241.2068179,6401,83368.0,190901.554688, ===
198,===,198,ITER,0,74.37761639021537,0.0,1572535241.898559,6501,83368.0,192773.429688, ===
199,===,199,FAILURE-CHECK-START,0,74.3776646373325,0.0,1572535241.898604,6501,83368.0,192773.429688, ===
200,===,200,FAILURE-CHECK-STOP,0,74.37787156385708,0.0,1572535241.898797,6501,83368.0,192773.429688, ===
201,===,201,FAILURE-CHECK,0,74.3779283882395,0.000267,1572535241.898849,6501,83368.0,192773.429688, ===
202,===,202,ITER,0,75.10034105032302,0.0,1572535242.572643,6601,83368.0,194645.304688, ===
203,===,203,ITER,0,75.84129454344131,0.0,1572535243.263728,6701,83368.0,196517.179688, ===
204,===,204,ITER,0,76.50870763631062,0.0,1572535243.886223,6801,83368.0,198389.054688, ===
205,===,205,ITER,0,77.28462313481911,0.0,1572535244.6099179,6901,83368.0,200260.929688, ===
206,===,206,ITER,0,78.06034671701724,0.0,1572535245.333435,7001,83368.0,202132.804688, ===
207,===,207,FAILURE-CHECK-START,0,78.060399252767,0.0,1572535245.333484,7001,83368.0,202132.804688, ===
208,===,208,FAILURE-CHECK-STOP,0,78.06057937533764,0.0,1572535245.333652,7001,83368.0,202132.804688, ===
209,===,209,FAILURE-CHECK,0,78.06061046792423,0.000223,1572535245.3336802,7001,83368.0,202132.804688, ===
210,===,210,ITER,0,78.65100936811103,0.0,1572535245.8843448,7101,83368.0,204004.679688, ===
211,===,211,ITER,0,79.20501385960789,0.0,1572535246.4010642,7201,83368.0,205876.554688, ===
212,===,212,ITER,0,79.88745968201738,0.0,1572535247.03758,7301,83368.0,207748.429688, ===
213,===,213,ITER,0,80.50024953318609,0.0,1572535247.609128,7401,83368.0,209620.304688, ===
214,===,214,ITER,0,81.05482012419061,0.0,1572535248.126375,7501,83368.0,211492.179688, ===
215,===,215,FAILURE-CHECK-START,0,81.0549058968433,0.0,1572535248.126455,7501,83368.0,211492.179688, ===
216,===,216,FAILURE-CHECK-STOP,0,81.05505171035284,0.0,1572535248.126591,7501,83368.0,211492.179688, ===
217,===,217,FAILURE-CHECK,0,81.0550860194139,0.00021899999999999998,1572535248.126622,7501,83368.0,211492.179688, ===
218,===,218,ITER,0,81.6114095890076,0.0,1572535248.645504,7601,83368.0,213364.054688, ===
219,===,219,ITER,0,82.16633399220443,0.0,1572535249.1630821,7701,83368.0,215235.929688, ===
220,===,220,ITER,0,82.72702660629393,0.0,1572535249.686039,7801,83368.0,217107.804688, ===
221,===,221,ITER,0,83.28177088692013,0.0,1572535250.203447,7901,83368.0,218979.679688, ===
222,===,222,ITER,0,83.83577430625884,0.0,1572535250.720166,8001,83368.0,220851.554688, ===
223,===,223,FAILURE-CHECK-START,0,83.83583970790652,0.0,1572535250.720227,8001,83368.0,220851.554688, ===
224,===,224,FAILURE-CHECK-STOP,0,83.83601768616082,0.0,1572535250.720393,8001,83368.0,220851.554688, ===
225,===,225,FAILURE-CHECK,0,83.83611310823692,0.000291,1572535250.720482,8001,83368.0,220851.554688, ===
226,===,226,CHECKPOINT-START,0,83.83617636556828,0.0,1572535250.720541,8001,83368.0,220851.554688, ===
227,===,227,CHECKPOINT-PRE-NEW,0,83.83620960247119,0.0,1572535250.720572,8001,83368.0,215281.25, ===
228,===,228,CHECKPOINT-POST-NEW,0,84.26251576865923,0.0,1572535251.118187,8001,88840.0,220851.554688, ===
229,===,229,CHECKPOINT-STOP,0,84.26255222203662,0.0,1572535251.118221,8001,88940.0,220851.554688, ===
230,===,230,CHECKPOINT,0,84.26257580951611,0.397748,1572535251.118242,8001,88940.0,220851.554688, ===
231,===,231,ITER,0,84.96043604977021,0.0,1572535251.769136,8101,88940.0,222723.429688, ===
232,===,232,ITER,0,85.6572016165445,0.0,1572535252.419008,8201,88940.0,224595.304688, ===
233,===,233,ITER,0,86.36483028978061,0.0,1572535253.079012,8301,88940.0,226467.179688, ===
234,===,234,ITER,0,86.99040241051483,0.0,1572535253.662482,8401,88940.0,228339.054688, ===
235,===,235,ITER,0,87.76607345696318,0.0,1572535254.385948,8501,88940.0,230210.929688, ===
236,===,236,FAILURE-CHECK-START,0,87.76613564213639,0.0,1572535254.386007,8501,88940.0,230210.929688, ===
237,===,237,FAILURE-CHECK-STOP,0,87.76631147607438,0.0,1572535254.386171,8501,88940.0,230210.929688, ===
238,===,238,FAILURE-CHECK,0,87.7663447129773,0.000231,1572535254.3862019,8501,88940.0,230210.929688, ===
239,===,239,ITER,0,88.3567639841691,0.0,1572535254.9368849,8601,88940.0,232082.804688, ===
240,===,240,ITER,0,88.92247215412404,0.0,1572535255.46452,8701,88940.0,233954.679688, ===
241,===,241,ITER,0,89.61462529650049,0.0,1572535256.110089,8801,88940.0,235826.554688, ===
242,===,242,ITER,0,90.18199852807555,0.0,1572535256.639278,8901,88940.0,237698.429688, ===
243,===,243,ITER,0,90.77368187373622,0.0,1572535257.191139,9001,88940.0,239570.304688, ===
244,===,244,FAILURE-CHECK-START,0,90.77376121343995,0.0,1572535257.191214,9001,88940.0,239570.304688, ===
245,===,245,FAILURE-CHECK-STOP,0,90.77391453205662,0.0,1572535257.1913571,9001,88940.0,239570.304688, ===
246,===,246,FAILURE-CHECK,0,90.77394133601058,0.000213,1572535257.191382,9001,88940.0,239570.304688, ===
247,===,247,ITER,0,91.37406899932753,0.0,1572535257.751119,9101,88940.0,241442.179688, ===
248,===,248,ITER,0,91.97808966891795,0.0,1572535258.3144882,9201,88940.0,243314.054688, ===
249,===,249,ITER,0,92.74977979212382,0.0,1572535259.0342429,9301,88940.0,245185.929688, ===
250,===,250,ITER,0,93.52311246162851,0.0,1572535259.755529,9401,88940.0,247057.804688, ===
251,===,251,ITER,0,94.29171476933796,0.0,1572535260.4724019,9501,88940.0,248929.679688, ===
252,===,252,FAILURE-CHECK-START,0,94.29176516077142,0.0,1572535260.47245,9501,88940.0,248929.679688, ===
253,===,253,FAILURE-CHECK-STOP,0,94.29195493276545,0.0,1572535260.472627,9501,88940.0,248929.679688, ===
254,===,254,FAILURE-CHECK,0,94.29198602535207,0.000233,1572535260.472656,9501,88940.0,248929.679688, ===
255,===,255,ITER,0,95.06126808133399,0.0,1572535261.190164,9601,88940.0,250801.554688, ===
256,===,256,ITER,0,95.77404096941453,0.0,1572535261.854966,9701,88940.0,252673.429688, ===
257,===,257,ITER,0,96.41452788229151,0.0,1572535262.452347,9801,88940.0,254545.304688, ===
