,===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
180,===,180,ITER,0,66.45491315181287,0.0,1572902319.485281,7401,74720.0,181491.226562, ===
181,===,181,ITER,0,62.37128568400703,0.0,1572902320.172729,7501,74720.0,183353.726562, ===
182,===,182,FAILURE-CHECK-START,0,66.6854176067927,0.0,1572902320.172767,7501,74720.0,183353.726562, ===
183,===,183,FAILURE-CHECK-STOP,0,58.78343844004773,0.0,1572902320.192431,7501,74720.0,183353.726562, ===
184,===,184,FAILURE-CHECK,0,70.56215423342609,0.019746,1572902320.1925,7501,74720.0,183353.726562, ===
185,===,185,FAILURE-DETECT,0,61.92529971684058,0.0,1572902320.192549,7501,74720.0,183353.726562, ===
186,===,186,RESTORE-START,0,60.07261594873721,0.0,1572902320.193015,7501,74720.0,183353.726562, ===
187,===,187,RESTORE-STOP,0,63.09887107404415,0.0,1572902320.201308,7501,80456.0,186146.023438, ===
188,===,188,RESTORE,0,67.69913363599622,0.008364,1572902320.2013369,7501,80556.0,186146.023438, ===
189,===,189,CHECKPOINT-START,0,73.73383459478674,0.0,1572902320.201358,7501,80556.0,186146.023438, ===
190,===,190,CHECKPOINT-PRE-NEW,0,68.76344519663026,0.0,1572902320.20138,7501,80556.0,177843.75, ===
191,===,191,CHECKPOINT-POST-NEW,0,64.23327853484832,0.0,1572902320.3334448,7501,80556.0,183414.054688, ===
192,===,192,CHECKPOINT-STOP,0,65.62132692119613,0.0,1572902320.333474,7501,80556.0,183414.054688, ===
193,===,193,CHECKPOINT,0,72.07149614142256,0.13214700000000001,1572902320.333494,7501,80556.0,183414.054688, ===
194,===,194,ITER,0,71.82448185398833,0.0,1572902321.405164,6101,83192.0,185285.929688, ===
195,===,195,ITER,0,62.20177240905348,0.0,1572902322.10656,6201,83344.0,187157.804688, ===
196,===,196,ITER,0,68.14643398276202,0.0,1572902322.8325212,6301,83344.0,189029.679688, ===
197,===,197,ITER,0,62.375110294318844,0.0,1572902323.535745,6401,83344.0,190901.554688, ===
198,===,198,ITER,0,66.50871683472603,0.0,1572902324.261358,6501,83344.0,192773.429688, ===
199,===,199,FAILURE-CHECK-START,0,66.6210395493408,0.0,1572902324.261414,6501,83344.0,192773.429688, ===
200,===,200,FAILURE-CHECK-STOP,0,68.2307299003455,0.0,1572902324.2616029,6501,83344.0,192773.429688, ===
201,===,201,FAILURE-CHECK,0,74.97356194629118,0.000275,1572902324.261656,6501,83344.0,192773.429688, ===
202,===,202,ITER,0,78.56803019186233,0.0,1572902324.983234,6601,83344.0,194645.304688, ===
203,===,203,ITER,0,75.9947825990079,0.0,1572902325.6892118,6701,83344.0,196517.179688, ===
204,===,204,ITER,0,78.71168246595931,0.0,1572902326.40442,6801,83344.0,198389.054688, ===
205,===,205,ITER,0,76.12945152448576,0.0,1572902327.12656,6901,83344.0,200260.929688, ===
206,===,206,ITER,0,80.2406957743417,0.0,1572902327.748189,7001,83344.0,202132.804688, ===
207,===,207,FAILURE-CHECK-START,0,67.57423094599376,0.0,1572902327.748225,7001,83344.0,202132.804688, ===
208,===,208,FAILURE-CHECK-STOP,0,82.31231097153176,0.0,1572902327.748442,7001,83344.0,202132.804688, ===
209,===,209,FAILURE-CHECK,0,79.59360268500343,0.00028700000000000004,1572902327.748496,7001,83344.0,202132.804688, ===
210,===,210,ITER,0,79.02164286569791,0.0,1572902328.464877,7101,83344.0,204004.679688, ===
211,===,211,ITER,0,75.94349518213063,0.0,1572902329.1485949,7201,83344.0,205876.554688, ===
212,===,212,ITER,0,70.28832148864241,0.0,1572902329.870179,7301,83344.0,207748.429688, ===
213,===,213,ITER,0,67.60879841900082,0.0,1572902330.595514,7401,83344.0,209620.304688, ===
214,===,214,ITER,0,85.95409809902486,0.0,1572902331.310718,7501,83344.0,211492.179688, ===
215,===,215,FAILURE-CHECK-START,0,73.45960484223416,0.0,1572902331.310758,7501,83344.0,211492.179688, ===
216,===,216,FAILURE-CHECK-STOP,0,77.57251049655204,0.0,1572902331.310958,7501,83344.0,211492.179688, ===
217,===,217,FAILURE-CHECK,0,77.45691732999073,0.000254,1572902331.3109949,7501,83344.0,211492.179688, ===
218,===,218,ITER,0,70.2393104586625,0.0,1572902332.010898,7601,83344.0,213364.054688, ===
219,===,219,ITER,0,72.23247200274224,0.0,1572902332.733022,7701,83344.0,215235.929688, ===
220,===,220,ITER,0,83.98546764938806,0.0,1572902333.426578,7801,83344.0,217107.804688, ===
221,===,221,ITER,0,80.14057605835963,0.0,1572902334.151665,7901,83344.0,218979.679688, ===
222,===,222,ITER,0,71.58173431516418,0.0,1572902334.833008,8001,83344.0,220851.554688, ===
223,===,223,FAILURE-CHECK-START,0,83.56239763199125,0.0,1572902334.8330462,8001,83344.0,220851.554688, ===
224,===,224,FAILURE-CHECK-STOP,0,84.53753862148326,0.0,1572902334.833201,8001,83344.0,220851.554688, ===
225,===,225,FAILURE-CHECK,0,83.75099181099918,0.00021099999999999998,1572902334.833237,8001,83344.0,220851.554688, ===
226,===,226,CHECKPOINT-START,0,74.6612631572108,0.0,1572902334.833268,8001,83344.0,220851.554688, ===
227,===,227,CHECKPOINT-PRE-NEW,0,85.47925686769703,0.0,1572902334.8333359,8001,83344.0,215281.25, ===
228,===,228,CHECKPOINT-POST-NEW,0,75.11786702443702,0.0,1572902335.230315,8001,88748.0,220851.554688, ===
229,===,229,CHECKPOINT-STOP,0,78.51461469348027,0.0,1572902335.230349,8001,88912.0,220851.554688, ===
230,===,230,CHECKPOINT,0,72.70762789468142,0.397125,1572902335.2303689,8001,88912.0,220851.554688, ===
231,===,231,ITER,0,76.29029261251993,0.0,1572902335.925087,8101,88912.0,222723.429688, ===
232,===,232,ITER,0,88.27141824401916,0.0,1572902336.64955,8201,88912.0,224595.304688, ===
233,===,233,ITER,0,73.84264586204593,0.0,1572902337.361908,8301,88912.0,226467.179688, ===
234,===,234,ITER,0,79.77592308724039,0.0,1572902338.0878491,8401,88912.0,228339.054688, ===
235,===,235,ITER,0,88.06867811849374,0.0,1572902338.810917,8501,88912.0,230210.929688, ===
236,===,236,FAILURE-CHECK-START,0,85.32487803527756,0.0,1572902338.810965,8501,88912.0,230210.929688, ===
237,===,237,FAILURE-CHECK-STOP,0,80.18895353022874,0.0,1572902338.811135,8501,88912.0,230210.929688, ===
238,===,238,FAILURE-CHECK,0,90.81246943983568,0.00022,1572902338.8111632,8501,88912.0,230210.929688, ===
239,===,239,ITER,0,93.01293856599676,0.0,1572902339.524968,8601,88912.0,232082.804688, ===
240,===,240,ITER,0,78.98470290824527,0.0,1572902340.250873,8701,88912.0,233954.679688, ===
241,===,241,ITER,0,81.45594154958043,0.0,1572902340.9762769,8801,88912.0,235826.554688, ===
242,===,242,ITER,0,83.6037376462435,0.0,1572902341.700125,8901,88912.0,237698.429688, ===
243,===,243,ITER,0,92.36786333957318,0.0,1572902342.4227471,9001,88912.0,239570.304688, ===
244,===,244,FAILURE-CHECK-START,0,83.11845637526831,0.0,1572902342.422793,9001,88912.0,239570.304688, ===
245,===,245,FAILURE-CHECK-STOP,0,99.66634934684187,0.0,1572902342.422946,9001,88912.0,239570.304688, ===
246,===,246,FAILURE-CHECK,0,84.1164208596352,0.000221,1572902342.422985,9001,88912.0,239570.304688, ===
247,===,247,ITER,0,80.16693661563758,0.0,1572902343.144982,9101,88912.0,241442.179688, ===
248,===,248,ITER,0,89.23074773786989,0.0,1572902343.7450962,9201,88912.0,243314.054688, ===
249,===,249,ITER,0,99.7592912886287,0.0,1572902344.470613,9301,88912.0,245185.929688, ===
250,===,250,ITER,0,90.30448507560172,0.0,1572902345.19641,9401,88912.0,247057.804688, ===
251,===,251,ITER,0,95.50332745434879,0.0,1572902345.921504,9501,88912.0,248929.679688, ===
252,===,252,FAILURE-CHECK-START,0,84.8310866700819,0.0,1572902345.9215438,9501,88912.0,248929.679688, ===
253,===,253,FAILURE-CHECK-STOP,0,90.55420290263211,0.0,1572902345.921711,9501,88912.0,248929.679688, ===
254,===,254,FAILURE-CHECK,0,90.34580400292923,0.000229,1572902345.921758,9501,88912.0,248929.679688, ===
255,===,255,ITER,0,104.08390697651724,0.0,1572902346.643213,9601,88912.0,250801.554688, ===
256,===,256,ITER,0,97.10322494281081,0.0,1572902347.346064,9701,88912.0,252673.429688, ===
257,===,257,ITER,0,89.09771083616435,0.0,1572902348.069125,9801,88912.0,254545.304688, ===
